URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-arv-prophylaxis-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.80",NgHivIntLabArvProphylaxisVS,NG HIV Integrated Laboratory ARV Prophylaxis,"ARV prophylaxis options printed on the integrated laboratory form.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-cytology-method-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.81",NgHivIntLabCytologyMethodVS,NG HIV Integrated Laboratory Cytology Method,"Cervical cytology or screening methods printed on the integrated laboratory form.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-eid-age-category-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.82",NgHivIntLabEidAgeCategoryVS,NG HIV Integrated Laboratory EID Age Category,"Infant age categories printed on the integrated laboratory form.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-eid-indication-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.83",NgHivIntLabEidIndicationVS,NG HIV Integrated Laboratory EID Indication,"Early-infant-diagnosis indications printed on the integrated laboratory form.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-eid-result-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.84",NgHivIntLabEidResultVS,NG HIV Integrated Laboratory EID Result,"Early-infant-diagnosis result options printed on the integrated laboratory form.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-other-test-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.85",NgHivIntLabOtherTestVS,NG HIV Integrated Laboratory Other Test,"Other fixed laboratory investigations printed on the integrated laboratory form.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-positive-negative-result-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.86",NgHivIntLabPositiveNegativeResultVS,NG HIV Integrated Laboratory Positive or Negative Result,"Positive and negative qualitative laboratory results used by the integrated laboratory form.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-reactive-result-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.87",NgHivIntLabReactiveResultVS,NG HIV Integrated Laboratory Reactive or Non-Reactive Result,"Reactive and non-reactive serology result options printed on the integrated laboratory form.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-regimen-line-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.88",NgHivIntLabRegimenLineVS,NG HIV Integrated Laboratory ART Regimen Line,"ART regimen-line options printed on the integrated laboratory form.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-register-dsd-status-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.89",NgHivIntLabRegisterDsdStatusVS,NG HIV Integrated Laboratory Register DSD Status,"DSD status codes printed in the Integrated Laboratory Monitoring Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-register-mode-of-testing-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.90",NgHivIntLabRegisterModeOfTestingVS,NG HIV Integrated Laboratory Register Mode of Testing,"Testing platforms printed or described for column A22.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-register-monitoring-type-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.91",NgHivIntLabRegisterMonitoringTypeVS,NG HIV Integrated Laboratory Register Monitoring Type,"Routine or targeted viral-load monitoring represented by A43 and A44.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-register-test-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.92",NgHivIntLabRegisterTestVS,NG HIV Integrated Laboratory Register Test Type,"Test types represented by printed columns A16–A21.",,"Internal"
